NAME,LATITUDE,LONGITUDE
PRAVIY KARAGEMSKIY,50.17,88.13
PSEASHKHA,43.71714,40.46418
PSIGANSU,42.99089,43.44822
PSIGANSU,42.97622,43.48333
PTISH,43.22534,41.69223
PTISH,43.23067,41.70655
RODZEVICH,49.5,87
ROZE,75.95225,66.15755
ROZHDESTVENSKOGO,75.77454,64.99777
RTSIVASHKI,42.97817,43.43263
RUSANOV ICE CAP (OCTOBER REVOLUTION ISLAND),80.1514,97.3247
RUSANOV ICE CAP (OCTOBER REVOLUTION ISLAND),80.0183,97.7575
RYKACHEVA,76.24524,63.52433
SALIINGANCHIRAN,43.09043,43.07005
SEDOV,80.18,52.9
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.5313,66.2337
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.1067,59.4957
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.4014,57.9265
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.4994,65.7944
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.9525,56.9011
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.2389,63.9717
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.4981,65.8776
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.2177,57.9952
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.6847,57.2197
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.433,57.9623
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.3614,64.8941
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.8908,57.0001
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.4858,65.6654
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.4301,67.2561
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.2127,57.6527
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.8026,58.6308
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.4217,58.0463
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.7074,58.2278
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.8418,56.7568
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.118,57.0448
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.0326,61.2954
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.2332,64.0428
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.4177,65.3364
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.4929,65.6341
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.5007,65.706
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.5176,66.1516
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.6874,57.1811
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),74.9614,57.1113
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.1419,63.4466
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.2275,63.8813
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.3885,65.1745
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.3991,65.0894
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.401,65.4215
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.4998,66.1738
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),76.7014,66.5473
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.974,65.1483
SEVERNY ISLAND ICE CAP (SEVERNY ISLAND),75.5368,61.7421
SHAU,42.74631,44.43146
SHAURTY,43.10836,43.03915
SHKHELDA,43.17219,42.60723
SHKHELDA,43.16972,42.61794
SHKHELDA,43.163,42.65501
SHOKALSKIY (NOVAYA ZEMLYA),76,62.08
SHOKAL'SKOGO,76.16253,62.62456
SHTULU,42.89854,43.36859
SHTULU,42.91128,43.39662
SHURY 1,75.19144,61.17834
SHURY 2,75.14022,60.87273
SKAZKA,42.83,43.67
SOFIYSKIY,49.78,87.77
SOPRUJU SEVENRIY,43.25117,41.58946
SREDNIY,75.90158,65.66962
STAGER,50.12,87.68
SUARGOM,42.74162,44.16111
TAISIYA  2,75.94038,60.39819
TAISIYA 1,75.94242,60.2892
TANISHKHAN,43.21729,42.2671
TERSKOL,43.3,42.48
TIKHITSAR,41.23,47.78
TIUTIU,43.25278,42.89406
TIUTIU,43.25717,42.90016
TIUTIURGY,43.11625,43.06862
TIUTIURGY,43.11904,43.08092
TSAKHVOI,43.6776,40.57733
TSAZGU,42.7555,44.16723
TSEYA,42.7542,43.8098
TVIBERI,43.14449,42.9175
UILPATA,42.77,43.82
ULLUCHIRAN,43.38,42.43
ULLUKAM,43.32,42.4
ULLUKOL,43.38,42.47
ULLUMALIENDERKU,43.38,42.48
UNIVERSITET (NO. 122),50.25,88.12
UZENBOGE,43.08932,43.31189
VEL'KENA,76.27708,64.15469
VERA,76.68,66.37
VERSHINSKOGO,75.74545,64.28226
VIATAU,42.75,43.3
VIL'KITSKOGO (NORTHERN),75.54977,58.36292
VIL'KITSKOGO (SOUTHERN),75.6095,58.4046
VISYACHIY,42.75,43.3
VIZE,76.44337,65.21511
VODOPADNIY (NO.125),50.0485,87.7808
VOEYKOVA,76.33755,64.50913
VOICEKHOVSKY ICE CAP (BOLSHEVIK ISLAND),78.9671,102.626
VOICEKHOVSKY ICE CAP (BOLSHEVIK ISLAND),78.9587,102.504
VOICEKHOVSKY ICE CAP (BOLSHEVIK ISLAND),78.9915,102.615
VOSTOCHNYI KLUHORSKIY (762),43.25264,41.87701
VOSTOSTOCHNIY KLUKHORSKIY,43.23,41.87
VYLKI 1,75.09052,60.56457
VYLKI 2,75.13393,60.82473
YUGO-VOSTOCHNIY,42.3509,46.2691
YUNOM,43.2163,42.8718
YUZHNIY,42.3482,46.2523
ZARAMAG,42.72907,43.85422
ZDERASO,42.30331,46.18718
ALEP BASSTAJIEGNA,67.292,17.922
ALEP SAREKJIEGNA,67.44,17.703
ALEP VASSJAJIEGNA,67.278,17.958
BALGATJIEGNA,67.186,17.583
BALLINRIEHPPIJOKELN,68.22,18.774
BEAIVVEJIETNJA,68.545,18.332
BIERIKJIEGNA,67.344,17.902
BJOERLINGS GLACIAER,67.89,18.54
GALLANVARRI,68.145,18.166
GASKKA SAREKJIEGNA,67.429,17.75
GUHKESRIEHPPIJOKELN,68.208,18.827
GUNGANIEHKKI,68.118,18.206
HAMBERGSJOKELN,67.577,17.431
HELAGSGLACIAEREN,62.903,12.461
HYLLGLACIAEREN,67.58,17.47
ISFALLSGLACIAEREN,67.915,18.568
JIEGNAFFOJIEGNA,67.187,16.697
KARSOJIETNA,68.358,18.3207
KASKASATJ SE,67.938,18.603
KEBNEPAKTEGLACIAEREN,67.924,18.563
KEBNETJAKKAGLACIAEREN,67.887,18.57
KUOTOTJAKKAGLACIAEREN,68.15,18.57
LANJEKJIEGNA,67.365,17.317
LULEP BASSTAJIEGNA,67.291,17.964
LULEP VASSJAJIEGNA,67.279,17.988
MARMAGLACIAEREN,68.08,18.68
MASKONAIVEGLACIAEREN,65.928,15.235
MIKKAJEKNA,67.415,17.693
MOARHMMABAKTIGLACIAEREN,68.101,18.681
N AHKAJIEGNA,67.316,17.52
N KASKASAPAKTEGLACIAEREN,67.946,18.557
N KASKASATJAKKAGLACIAEREN,67.947,18.608
N SYTERGLACIAEREN,65.898,15.247
NIJAKJIEGNA,67.476,17.52
NUORTAP LUOTTHOJIEGNA,67.258,17.393
NUORTAP OALGASJJIEGNA,67.345,17.631
OARJEP LUOTTHOJIEGNA,67.25,17.421
OARJEP OALGASJJIEGNA,67.333,17.611
OARJEP SAREKJIEGNA,67.412,17.78
PARTEJEKNA,67.17,17.67
PASSGLACIAEREN,67.798,17.917
PASSGLACIAEREN,67.924,18.523
PASSUSJIETNA E,68.05,18.43
PASSUSJIETNA W,68.05,18.38
RABOTS GLACIAER,67.91,18.5
RIDAJIEGNA,67.302,17.444
RIEHPPIGLACIAEREN,68.048,18.351
RIUKOJIETNA,68.0836,18.0544
RUOPSOKJEKNA,67.33,17.98
RUOTESJEKNA,67.42,17.47
S AHKAJIEGNA,67.301,17.51
SALAJEKNA,67.12,16.38
SARVAJIEGNA,67.385,17.789
SEALGGAGLACIAEREN,67.933,18.179
SIEHTAGASGLACIAEREN,68.045,18.48
SJIELMAJIEGNA,67.393,17.49
STORGLACIAEREN,67.903,18.568
STOUR RAEITAGLACIAEREN,67.97,18.38
STUOLOJIEGNA,67.226,17.781
STUORRAJIEGNA,67.135,16.471
SUOTTASJEKNA,67.47,17.58
SVENONIUS GLACIAER,67.241,17.379
SYLGLACIAEREN,63.02,12.2
TARFALAGLACIAEREN,67.9349,18.6446
TJAGNARISJIEGNA,67.392,17.748
UNNA RAEITA GLACIAEREN,67.97,18.43
VARTASJEKNA,67.45,17.67
VASSEJIETNJA,68.374,18.324
VUOIDDASNIDDA,68.357,18.238
VUOJNESJIEGNA,67.402,17.809
TRIGLAVSKI LEDENIK,46.38,13.84
14-Jul,79.13,12.22
AASGAARDFONNNA ICE CAP,79.5,16.5
AAVATSMARKBREEN,78.6987,12.2923
ABRAHAMSENBREEN,79.075,14.25
ALDEGONDABREEN,77.97,14.092
ALDOUSBREEN,79.883,20.885
ALLFARVEGEN,79.0403,19.471
ALLFARVEGEN SOUTHERN BASIN,79.0481,19.829
AMUNDSENISEN,77.17,15.35
AMUNDSENISEN,77.2112,15.3894
ANDRINEBREEN,77.9669,18.0174
ANKERBREEN,77.9495,16.4197
ANNA MARGRETHEBREEN,77.3442,17.3175
ANNA SOFIEBREEN,78.4811,13.2241
ANTONIABREEN,77.48,14.3
ARBOBREEN,78.9751,15.6306
AREBREEN,78.048,16.38
ARNESENBREEN,77.8028,18.0955
AURKOLLFONNA,77.4038,15.9763
AUSTFONNA,79.78289,24.66376
AUSTGOTABREEN,78.4202,13.2765
AUSTJOEKULEN,76.7754,16.7749
AUSTRE BROEGGERBREEN,78.8876,11.8309
AUSTRE LOVENBREEN,78.8712,12.1542
AUSTRE TORELL,77.18,15.33
AYERBREEN,78.0833,15.9673
BAKANINBREEN,77.75981,17.4811
BALDERFONNA ICE CAP,79.35,18.25
BARENTSJOEKULLEN,78.4,21.5
BARETTBREEN,77.1406,16.7887
BATTYEBREEN,79.0118,14.6412
BEINBREEN,77.0306,17.0072
BELLINGBREEN,77.3132,17.2844
BENDFJELLBREEN,77.1406,16.7887
BERESNIKOVBREEN BEREZNIKOVBREEN,77.7959,18.2661
BERGFONNA SE,78.11488,22.03385
BERGMESTERBREEN,78.0879,16.8767
BERTILBREEN,78.6982,16.258
BETRAMBREEN,78.75,16.82
BIKSEBREEN,78.8736,14.9618
BILLESHOLMBREEN ,77.9005,17.1504
BJUVBREEN,77.9053,17.2181
BLACKBREEN,78.2823,16.1246
BLASHAUGBREEN,79.1948,11.4875
BLEKUMBREEN,78.2445,16.0611
BLINDERNBREEN,78.9871,15.2606
BLOMSTRANDBREEN,79.06622,12.38147
BLUMCKEBREANE,77.5269,15.0315
BODALSBREEN,78.0833,15.6561
BODLEYBREEN,79.875,21.505
BOGEBREEN,78.49084,17.58398
BOGERBREEN,78.1281,15.6267
BOREBREEN,78.4417,13.9
BOSARPBREEN,77.8822,17.061
BOTNFJELLBREEN,78.8368,12.3844
BRAASVELLBREEN,79.36789,23.44395
BRANDTBREEN,79.401,23.512
BRATTHENGBREEN,77.7605,18.357
BRODTKORBFJELLET,77.8307,17.1893
BROEGGER PENA,78.772,12.193
BUCHANANISEN NORTHEAST,78.669,10.9794
BUKKEBREEN,78.5268,13.4428
BUNGEBREEN,76.8378,16.1179
BUTTBREEN,77.6648,16.5258
CHARLESBREEN,78.4929,13.4049
CHARPENTIERBREEN,77.61771,15.54212
CHAVEAUXBREEN,79.6459,11.9047
CHOMJAKOV,76.95,16.43
CHYDENIUSBREEN,79.2,18
CISSYBREEN,78.7496,11.9319
CLASEBREEN,79.57835,20.32241
COMFORTLESSBREEN,78.8,12.2
CROLLBREEN,77.2046,17.2033
DAUDBREEN,78.1,18.5
DAVISBREEN,77.2479,17.2485
DELBREEN,78.8691,15.7618
DELTABREEN,77.577,23.4698
DEVIKBREEN,78.6544,13.3684
DIGERFONNA ICE CAP,77.7,22
DOBROWOLSKIBREEN,77.3519,16.669
DOKTORBREEN,77.5702,16.7959
DROENBREEN,78.11456,16.79006
DRYADBREEN,78.147,15.45
DUBOISBREEN,78.2508,16.7277
DUCKWITZBREEN,78.34724,20.90494
DUNERBREEN,79.783,16.817
DVERGFONNA,77.4614,15.4421
EBBABREEN,78.73,16.95
EDGEOEYJOEKULEN,77.75,23.5
EDVARDBREEN,77.8807,17.5762
EIDEMBREEN,78.4202,13.2765
ELFENBEINBREEN,78.1659,18.1579
ELISEBREEN,78.64,12.25
ELNABREEN,79.16128,14.12371
ELSABREEN,78.68,16.38
ERICABREEN,79.5017,21.2533
ERIKBREEN,79.617,12.5
ERIKKABREEN,78.7319,12.0701
ESKOLABREEN,78.9243,16.699
ETONBREEN,79.6583,22.6267
ETONBREEN,79.658,22.627
FANGENBREEN,78.2671,16.1859
FERDINANDBREEN,78.7,16.33
FILANTROPBREEN,77.7083,16.7149
FINSTERWALDERBREEN,77.483,15.25
FIRMBREEN,77.8656,17.1687
FJORTENDE JULIBREEN,79.1294,12.2577
FLATBREEN,77.1564,16.8065
FRANKLINBREEN N+S,80.08,19.83
FRAZERBREEN,79.877,20.488
FREDFONNA,76.9218,16.6091
FREEMANBREEN,78.34429,21.6292
FRIDTJOVBREEN,77.833,14.433
FYRISBREEN,78.93816,15.56907
GAFFELBREEN,78.5692,12.9097
GANSKIJBREEN,78.7313,20.6854
GLIMLEBREEN,79.787,18.857
GLITREBREEN,78.0273,17.1212
GLOTTFJELLBREEN,78.1211,16.4454
GLYNDENBREEN,78.8574,16.072
GONVILLEBREEN,78.7693,15.9993
GRIBNEFJELLBREEN,77.7669,17.5404
GROENFJORD E,77.89544,14.36125
GROENFJORD W,77.95,14.2
GRUMANTBREEN,78.145,15.217
HAABERGBREEN,78.14,15.333
HAAKENBREEN,78.7457,11.9897
HAMBERGBREEN,77.0532,17.02045
HANNEBREEN (HANNBREEN),78.7658,21.2178
HANSBREEN,77.077,15.63
HANSDALSBREEN,78.6894,15.007
HAYESBREEN,78.3844,18.512
HEER LD GLACIERS,77.768,17.987
HELGE BACKLUNDBREEN,78.6533,19.8854
HELSINGBORGBREEN,77.9666,16.8216
HESSBREEN,77.50831,15.11074
HETTEBREEN,77.7447,16.7933
HINLOPENBREEN,79,19
HOCHSTETTERBREEN,78.883,20.2
HOEGDALSBREEN,78.9452,15.6915
HOEGSTEBEREEN,77.2857,14.9949
HOGANASBREEN,77.946,16.6945
HOLMSTROEMBREEN,78.85,14.183
HOLTENBREEN,79.5486,20.395
HORBYEBREEN,78.7492,16.1546
HORNBREEN,77.07,16.82
HUEBNERBREEN,78.37479,21.89375
HYDROGRAFBREEN,78.4522,12.7406
HYLLINGEBREEN,77.9091,17.29235
IDUNBREEN,79.8583,19.8033
INDREBOEBREEN,77.6188,17.9309
INGERBREEN,77.7286,18.1737
INGLEFIELDBREEN,77.8283,17.9465
INNERBREEN,78.1112,17.4281
IRENEBREEN,78.6651,12.1249
ISACHSENFONNA,79.25,12.9
ISBRODDBREEN,77.1406,16.7887
ISKOLLBREEN,77.30094,17.17244
JEMELIANOVBREEN,77.3812,17.1905
KANTBREEN,79.2804,17.7454
KAPPFJELLBREEN,79.1294,12.2577
KARIBREEN,77.6132,17.7808
KARPINSKIFJELLET N,79.02715,19.69522
KASTELLBREEN,78.9711,15.9876
KEIPBREEN,77.7669,17.5404
KINAMURBREEN,78.8157,15.9669
KJOELHOE SOUTH,77.6549,17.5894
KJOELHOEBREEN,77.6958,17.3661
KLAMPEBREEN,78.6544,13.3684
KLAUVBREEN,78.2997,18.1943
KLEIVBREEN,77.8936,17.3976
KLUBBEBREEN,77.7148,17.0807
KLUBBEBREEN SOUTH,77.7148,17.0807
KLUNSBREEN,78.1851,18.2064
KNOPPBREEN,77.6958,17.3661
KOERBERBREEN,76.95,16.08
KOKBREEN,78.093,16.5613
KONG JOHNAS BRE,77.6266,23.92295
KONGSVEGEN,78.8,12.98
KONOWBREEN,78.6238,12.917
KONSULBREEN,79.0733,12.3706
KOSTERBREEN,79.31643,18.7237
KRONEBREEN,78.967,13.183
KROPPBREEN,77.8936,17.3976
KROPPEBREEN NORTH,77.9154,17.5818
KROPPEBREEN SOUTH,77.9189,17.5017
KUHRBREEN,77.6222,21.8435
KVALBREEN,77.5731,18.0567
KVALFANGARBREEN,77.1,16.1
KVASTBREEN,77.4216,17.2531
KVITISEN E,78.07023,21.53209
KVITKAAPA SW,77.42283,22.96136
LANGLEIKBREEN,77.387,15.916
LANGRYGGBREEN,77.3873,15.9157
LIESTOLBREEN,77.4353,16.8732
LISBETBREEN,79.0902,14.8827
LIVBREEN,77.9309,16.3637
LOGNBREEN,77.7989,17.3778
LOMONOSOVFONNA,78.75,17.5
LONGSTAFFBREEN,79.7722,16.12106
LONGYEARBREEN,78.2,15.5
LUNCKEBREEN,78.02663,16.79874
LUNTEBREEN,77.6908,16.9641
MALARBREEN,78.2649,16.0556
MANCHESTERBREEN,78.8073,16.0679
MANNBREEN,78.9482,15.8417
MARGITBREEN,78.0101,17.8382
MARKHAMBREEN,77.1225,17.2029
MARMORBREEN,78.17795,17.81228
MARSJOEBREEN,77.93964,22.42236
MARTHABREEN,78.01125,16.71976
MARTINBREEN,77.64582,15.66954
MAUDBREEN,80.188,21.037
MC WHAEBREEN,78.77,16.67
MEDALSBREEN,78.0168,15.5423
MEDIUMBREEN,78.6511,13.8202
MENDELEJEVBREEN (MENDELEEVBREEN),76.9218,16.6091
MEYERBREEN,78.6981,15.0048
MIDTRE LOVENBREEN,78.881,12.048
MITTAG-LEFFLERBREEN,78.8559,16.9961
MOEYSALBREEN,78.12492,16.52939
MONACOBREEN,79.3553,12.6552
MUEHLBACHERBREEN,77.117,15.93
MUNINBREEN,78.7141,16.1452
NAGLEBREEN,77.5554,17.3123
NANSENBREEN,78.37607,13.89759
NATASCHABREEN,77.6958,17.3661
NATHORSTBREEN,77.3,16.43
NEGRIBREEN,78.667,18.667
NORDENFJELDSKEBREEN,78.7678,12.1919
NORDENSKIOELDBREEN,78.7,17.183
NORDRE VASSKILBREEN,78.9192,15.6635
NORDSYSSELBREEN,77.8541,17.791
NOVBREEN,77.1406,16.7887
ODINJOEKULEN,79.57427,18.29064
ODINJOEKULEN,79.5566,18.4512
OLSSONBREEN,79.0634,11.9593
OMANNEYBREEN,77.2472,17.1479
ORSABREEN,78.9787,14.1518
OSBORNEBREEN,78.633,13.283
OSKBREEN,77.0306,17.0072
OSLOBREEN,79.059,18.516
PAIERLBREEN,77.13,15.75
PALANDERBREEN,79.5017,20.9333
PALENDERISEN2,79.5197,22.28
PALSJOBREEN,77.9937,17.0155
PAULABREEN,77.6958,17.3661
PAULBREEN,78.5589,13.4524
PEDASJENKOBREEN,78.6987,21.0176
PEISBREEN,77.7326,17.1279
PENCKBREEN,77.3959,15.6519
PERSEIBREEN (PERSEJBREEN),77.4828,17.4116
PETERMANNBREEN,78.4853,18.4995
PETTERSENBREEN,77.47974,23.50038
PLOGBREEN,78.0827,16.2209
POLAKKBREEN,77.2851,16.1172
POLLOCKBREEN,78.7,16.02
PRINS KARLS FORLAND GLACIERS,78.643,11.038
PROFILBREEN,77.2857,14.9949
PURPURBREEN,78.9533,15.92
RABOTBREEN,78.3366,18.1059
RAGNA-MARIEBREEN,77.7989,17.3778
RAGNARBREEN,78.75,16.73
RECHERCHEBREEN,77.4,14.9
REYMONDBREEN,78.4156,21.92469
RICHARDSBREEN,77.7265,17.9735
RICHTERBREEN,77.435,15.527
RIJPBREEN,80.058,21.217
ROYSBREEN,78.9078,11.6951
RYGGBREEN,77.1518,17.1635
SABINEBREEN,80.17,20.623
SAMARINBREEN,76.87,16.35
SAMEBREEN,78.6511,13.8202
SCHEELEBREEN,77.6908,16.9641
SCOTT TURNERBREEN,78.0994,15.9207
SCOTTBREEN,77.5439,14.36148
SEFSTROMBREEN,78.74718,13.94699
SERGIEVSKIFJELLET,77.5375,17.4586
SIEGERBREEN,77.4517,15.87603
SKANSDALSBREEN,78.55805,15.76379
SKILFONNA,76.8899,16.9201
SKIMEBREEN,77.28454,17.24047
SKIMEBREEN,77.2921,17.1863
SKOBREEN,77.7126,17.2002
SKOLTBREEN,78.1353,16.7041
SKRENTBREEN,77.5497,21.4303
SKRUISBREEN,78.1552,17.7635
SKUTBREEN,78.04655,17.55879
SLAKBREEN,77.98,16.533
SMALFJELLBREEN,78.7678,12.1919
SNOKUVBREEN,77.7062,16.3381
SOEKKBREEN,77.6549,17.5894
SONKLARBREEN,78.7193,20.2279
SORBREEN,71.03,-8.18
SPAELBREEN,77.4216,17.2531
ST. OLGAFJELLET,77.5829,17.7848
STABBFONNA,77.1406,16.7887
STAUPBREEN,77.0817,17.254
STEENSTRUPBREEN,77.6056,16.3035
STEINDOLPBREEN ,77.7062,16.3381
STOERMERBREEN,79.0118,14.6412
STOLBREEN,77.1518,17.1635
STONEBREEN,77.81389,23.78824
STORBREEN,77.1644,16.2809
STORSKAVLEN ICE CAP,77.89,22.3
STRONGBREEN,77.58284,17.50581
STUBENDORFFBREEN,78.9907,16.9475
STUDENTBREEN,78.9758,15.3228
SULSBREEN,77.6549,17.7378
SUPANBREEN,79.3282,11.9802
SVALBREEN,77.667,16.583
SVALBREEN,77.6648,16.5258
SVEABREEN,78.6,14.1
SVEIGBREEN,78.1135,17.7262
SVELLNOSBREEN,78.093,16.5613
SVENBREEN,78.7265,16.2783
SYKORABREEN,77.0306,17.0072
TAVLEBREEN,77.95,15.05
THOMSONBREEN,77.6378,18.2077
TILLBERGFONNA,78.072,15.712
TINDEBREEN,79.701,11.9455
TINKARPBREEN,77.9844,17.186
TJORNDALSBREEN,77.5356,14.2409
TUNABREEN,78.583,17.55
TVILLINGBREANE (S),77.4237,15.9495
ULVEBREEN,78.209,18.6679
UPPER BRENNA NW,78.8738,15.04642
UPPER SLOTTSMOEYA SW,78.04543,17.40139
UPPER STUAKNAUSEN E,78.02807,17.38538
UPPER SVELGFJELLET S,79.2926,14.55239
USHERBREEN,78.2671,18.7214
UVERSBREEN,78.7796,12.4999
VALLAAKRABREEN (BRINGEN),77.8656,17.1687
VASILIEVBREEN,76.7901,16.73947
VEGAFONNA ICE CAP,79.467,21.2
VEGARDBREEN,78.5268,13.4428
VEGBREEN,78.0107,16.9326
VENDOMBREEN,78.13514,17.26995
VENETZBREEN,77.601,15.5652
VESTFONNA ICE CAP,79.96,20
VESTGOTABREEN,78.4579,12.9059
VESTRE LOVENBREEN,78.903,11.925
VESTRE LOVENBREEN,78.9078,11.6951
VINDEGGBREEN,77.4828,17.4116
VINTERVEGEN,78.5791,13.5665
VOERINGBREEN,78.0409,13.9535
VON POSTBREEN,78.41763,17.71515
WAHLENBERGBREEN,78.5843,13.85874
WALDEMARBREEN,78.6774,12.0692
WEDEL JARLSBERG LD GLACIERS,77.231,15.55
WERENSKIOLDBREEN,77.067,15.367
WIBEBREEN,77.07,16.17
ZAWADSKIBREEN (ZAWADZKIBREEN),77.3329,15.873
AKBAYTAL,38.45,73.55
AUJTS,38.08783,71.75882
BAGU-3,38.06971,71.73068
BAKCHIGIR,37.62,72.73
BELEULI,39.08,72.77
BIVACHNY,38.9333,72.1667
BURS,38.7,71.8
BUZ-CHUBEK,38.83,73.62
BYRS,39.05,71.75
CHAKYDZHILGA,38.8,72.75
DIAKHANDARA,38.2,72.84
DIDAL,38.2,72.84
DIKHADANG (NO.314),39.37,70.12
DUSAKASAY,38.9,72.55
DZERZHINSKIY (LEDNIKI DZERZHINSKOGO),39.319,72.8164
DZERZHINSKY,39.2833,72.8167
DZHAYLYAUKUMSAY,38.8,72.57
FEDCHENKO,38.71,72.33
GANDO DOROFEEV,38.8712,71.8138
GANDO-DOROFEEV,38.9,71.75
GARMO,38.2,72.84
GEOGRAPHICHESKOGO OBSHCHESTVA,38.67,72.22
GUDZHOVAST,38.46236,71.78365
ICHKELSAY,38.8,72.65
KARA-ART,38.93,73.82
KHADYRSHA,38.95,71.8
KHURPORT,36.82186,71.72414
KIZILGORUM,38.2,72.84
KRASNOSLOBODTSEV,39.35,73.22
KYZYLDZHILGA,38.48558,73.58881
KYZYLKUL,38.2,72.84
LEDNIK KALININA,38.8478,72.2249
M. OKTYABRSKIY,39.18,73
MALY SAUKDARA,39.2667,72.85
MAZARSKIY,38.62,71.57
MEDVEZHIY,38.66,72.182
MUSHKETOV,39,72.1
NANKALDY,38.95,72.63
NICHKEDZHILGA,38.8,72.7
NO. 88,38.9667,71.3
NO.001.14.03.17,39.27,73.55
NO.003.14.03.17,39.23,73.58
NO.005.14.03.17,39.23,73.6
NO.008.14.03.17,39.15,73.68
NO.010.14.03.17,39.08,73.7
NO.012.14.03.17,39.13,73.7
NO.015.14.03.17,39.12,73.68
NO.016.14.03.17,39.1,73.67
NO.030.14.03.17,38.95,73.78
NO.031.14.03.14,38.1,72.47
NO.031.14.03.17,38.95,73.77
NO.034.14.03.17,38.93,73.73
NO.036.14.03.17,38.92,73.73
NO.038.14.03.14,38.08,72.53
NO.039.14.03.14,38.07,72.53
NO.040.14.03.17,38.912,73.864
NO.041.14.03.17,38.87,73.7
NO.042.14.03.17,39.3,73.18
NO.044.14.03.14,38.03,72.57
NO.046.14.03.14,38.02,72.53
NO.047.14.03.14,38,72.53
NO.052.14.03.14,37.96518,72.55871
NO.054.14.03.14,37.97,72.6
NO.072.14.03.17,38.83,73.65
NO.083.14.03.14,38.08,72.63
NO.087.14.03.14,38.08,72.68
NO.089.14.03.14,38.08,72.72
NO.093.14.03.14,38.02,72.72
NO.093.14.03.17,38.45,73.57
NO.096.14.03.17,38.45,73.53
NO.100.14.03.14,37.98,72.72
NO.101.14.03.14,37.98,72.75
NO.134.14.03.17,38.85,73.03
NO.136.14.03.17,38.85,73.02
NO.139.14.03.17,38.87372,72.98845
NO.152.14.03.14,37.9,73.02
NO.155.14.03.14,37.95,73.02
NO.159.14.03.14,37.92,73.03
NO.160.14.03.14,37.92,73.05
NO.161.14.03.14,37.94447,73.07366
NO.165.14.03.14,37.92,73.08
NO.168.14.03.14,37.93,73.12
NO.169.14.03.14,37.92,73.13
NO.170.14.03.14,37.92,73.15
NO.172.14.03.14,37.93,73.18
NO.173.14.03.14,37.93,73.18
NO.174.14.03.14,37.93,73.2
NO.208.14.03.14,38.12,73.08
NO.239.14.03.17,39.12,72.95
NO.240.14.03.17,39.08,72.95
NO.241.14.03.17,39.07,72.92
NO.242.14.03.14,38.2,73.12
NO.242.14.03.17,39.08,72.93
NO.243.14.03.14,38.2,73.13
NO.254.14.03.17,39.07,72.85
NO.257.14.03.17,39.1,72.85
NO.259.14.03.17,39.1,72.87
NO.26.14.03.17,38.97,73.82
NO.260.14.03.17,39.1,72.88
NO.261.14.03.17,39.12,72.87
NO.262.14.03.17,39.13,72.87
NO.263.14.03.17,39.13,72.9
NO.264.14.03.17,39.15,72.9
NO.268.14.03.17,39.17,72.95
NO.269.14.03.17,39.17,72.97
NO.270.14.03.17,39.18,73.02
NO.271.14.03.17,39.2,73.03
NO.273.14.03.14,38.18,73.13
NO.273.14.03.17,39.2,72.98
NO.279.14.03.14,38.13,73.03
NO.280.14.03.14,38.13,73.07
NO.281.14.03.14,38.12,73.1
NO.284.14.03.14,38.05548,73.09717
NO.306.14.03.14,38.05,73.23
NO.314.14.03.08,39.17,72.78
NO.315.14.03.08,39.18,72.82
NO.324.14.03.08,39.2,72.72
